date,places
27.01.2023,"Александрия, Балчик, Ведрина, Габер, Добрич, Каварна, Крушари, Нейково, Ново Ботево"
26.01.2023,"Балик, Балчик, Гешаново, Добрич, Зограф, Крушари, Ловчанци, Северняк, Сираково, Соколово, Царичино"
25.01.2023,"Добрич, Дончево, Капитан Димитрово, Крушари"
24.01.2023,"Балчик, Батово, Божан, Божурец, Вранино, Градини, Добрич, Житница, Каварна, Крушари, Лозенец, Оброчище, Тервел, Тянево, Узово"
23.01.2023,"Абрит, Балчик, Бежаново, Безводица, Божурец, Видно, Градини, Добрич, Каварна, Кардам, Коритен, Крушари, Оброчище, Раковски, Росеново, Самуилово, Славеево, Соколник, Тервел, Шабла"
22.01.2023,"Балчик, Добрич, Самуилово"
21.01.2023,"Балчик, Добрич"
20.01.2023,"Балчик, Бистрец, Българево, Габер, Градница, Добрич, Дуранкулак, Каварна, Крупен, Крушари, Попгригорово, Преселенци, Тервел, Шабла"
19.01.2023,"Балчик, Батово, Габер, Добрич, Жегларци, Житница, Каварна, Кардам, Коритен, Крушари, Лозенец, Нейково, Оброчище, Приморци, Тервел, Челопечене"
18.01.2023,"Балканци, Балчик, Батово, Бдинци, Владимирово, Вратарите, Гешаново, Градини, Добрич, Изворово, Каварна, Крушари, Могилище, Оброчище, Орляк, Северци, Тервел"
17.01.2023,"Абрит, Балчик, Българево, Гешаново, Градница, Добрич, Дропла, Каварна, Коритен, Кранево, Крушари, Стожер, Тервел"
16.01.2023,"Балчик, Добрич, Зограф, Изворово, Каварна, Могилище, Овчарово, Славеево, Стефаново, Стожер"
15.01.2023,"Добрич, Орлова могила"
14.01.2023,"Балчик, Добрич, Соколово"
13.01.2023,"Балчик, Воднянци, Гурково, Добрич, Каварна, Крушари, Соколово, Царичино"
12.01.2023,"Алцек, Балчик, Българево, Воднянци, Добрич, Изворово, Каварна, Крушари, Овчарово, Орляк, Северци, Соколово, Тервел, Хитово, Шабла"
11.01.2023,"Балканци, Балчик, Бенковски, Българево, Видно, Добрич, Изворово, Каварна, Карвуна, Кранево, Одринци, Соколово, Тюленово, Царичино, Шабла"
10.01.2023,"Балканци, Балчик, Българево, Градница, Добрич, Житница, Изворово, Каблешково, Каварна, Кранево, Крушари, Миладиновци, Сенокос, Телериг, Тервел, Тюленово, Тянево, Хаджи Димитър, Царичино, Шабла"
09.01.2023,"Безмер, Бенковски, Добрич, Дончево, Енево, Каварна, Крушари, Медово, Тервел, Узово, Хаджи Димитър"
06.01.2023,"Абрит, Балчик, Добрич, Дропла, Изворово, Каварна, Крушари, Тервел, Тянево, Царичино, Шабла"
05.01.2023,"Балчик, Бистрец, Добрич, Жегларци, Каварна, Коларци, Крушари, Пчеларово, Свети Никола, Сенокос, Средина, Тервел"
04.01.2023,"Абрит, Балчик, Богдан, Божурово, Брястово, Градница, Добрич, Каварна, Карапелит, Крапец, Крушари, Спасово, Тервел, Тригорци, Шабла"
03.01.2023,"Абрит, Балканци, Добрич, Козлодуйци, Крушари, Лозенец, Тервел, Тянево, Шабла"
02.01.2023,"Добрич, Козлодуйци"
01.01.2023,"Добрич, Козлодуйци"
31.12.2022,"Божурово, Добрич, Каварна, Паскалево, Росеново"
30.12.2022,"Балчик, Божаново, Добрич, Красен, Оброчище, Стожер, Шабла"
29.12.2022,"Александрия, Бистрец, Божурово, Видно, Габер, Добрич, Загорци, Земенци, Зимница, Каварна, Красен, Крушари, Огняново, Одърци, Паскалево, Росеново, Шабла"
